14.592622, 0.123622
14.568739, 0.126769
14.44606, 0.143459
14.321239, 0.157903
14.193015, 0.163285
14.069482, 0.159026
13.945941, 0.145494
13.818434, 0.126224
13.685365, 0.105653
13.550172, 0.084703
13.41498, 0.070437
13.281067, 0.066167
13.154122, 0.062654
13.032432, 0.058951
12.916013, 0.057283
12.800856, 0.054681
12.687277, 0.051901
12.571984, 0.051345
12.453706, 0.048754
12.335154, 0.04653
12.217157, 0.043383
12.102862, 0.040604
11.987859, 0.038191
11.870152, 0.036523
11.753297, 0.036334
11.634874, 0.037268
11.51802, 0.03967
11.401029, 0.040604
11.283885, 0.042816
11.166033, 0.044306
11.045776, 0.04375
10.927497, 0.045229
10.80979, 0.04653
10.695921, 0.048754
10.581489, 0.050055
10.471595, 0.051345
10.380611, 0.053013
10.289772, 0.052835
10.194532, 0.052835
10.096016, 0.054314
9.99466, 0.057094
9.888323, 0.055048
9.777576, 0.043561
9.666266, 0.022067
9.559229, -0.004808
9.457865, -0.034275
9.359494, -0.06263
9.269081, -0.085603
9.182217, -0.104139
9.088682, -0.128424
8.992299, -0.140088
8.899754, -0.13991
8.804368, -0.139354
8.71097, -0.13713
8.682533, -0.136941
8.659785, -0.136385
8.639178, -0.134351
8.61927, -0.132305
8.599652, -0.131015
8.581032, -0.13027
8.562839, -0.129714
8.545353, -0.12898
8.53, -0.128424
8.51521, -0.126756
8.500147, -0.125455
8.483941, -0.125077
8.469296, -0.125077
8.455793, -0.124899
8.444279, -0.124899
8.433617, -0.12471
8.423663, -0.12471
8.41428, -0.124343
8.406032, -0.124343
8.399072, -0.124154
8.393383, -0.124154
8.38841, -0.124154
8.383293, -0.124154
8.374618, -0.123976
8.364664, -0.123787
8.35941, -0.125266
8.357559, -0.127312
8.358984, -0.125644
8.359265, -0.123787
8.356988, -0.122675
8.354719, -0.119339
8.344765, -0.126378
8.340782, -0.12749
8.337088, -0.128602
8.330981, -0.128602
8.324149, -0.128424
8.319176, -0.128791
8.316481, -0.128602
8.315057, -0.128424
8.312208, -0.128602
8.307525, -0.129158
8.30141, -0.130092
8.295294, -0.13027
8.289187, -0.130459
8.281502, -0.13027
8.26956, -0.12898
8.254497, -0.126934
8.235877, -0.124899
8.214119, -0.123787
8.190381, -0.123231
8.164938, -0.122119
8.136927, -0.12193
8.106792, -0.12193
8.075804, -0.121563
8.043537, -0.121007
8.009837, -0.120451
7.919859, -0.121196
7.826035, -0.122119
7.736467, -0.121374
7.648903, -0.120818
7.558627, -0.118405
7.467225, -0.11508
7.379652, -0.113413
7.29649, -0.111745
7.263932, -0.111189
7.23181, -0.110622
7.200106, -0.110077
7.168121, -0.10951
7.136135, -0.109143
7.104149, -0.108954
7.072735, -0.108587
7.042165, -0.108031
7.012739, -0.107475
6.985589, -0.106363
6.962278, -0.103961
6.940101, -0.100247
6.91679, -0.095243
6.891057, -0.089317
6.864189, -0.082456
6.836468, -0.074494
6.807613, -0.065966
6.778322, -0.057259
6.748043, -0.048174
6.717618, -0.038534
6.687347, -0.02797
6.660334, -0.012959
6.637304, 0.006133
6.618539, 0.029106
6.603758, 0.055615
6.593659, 0.08507
6.588686, 0.116772
6.586835, 0.148452
6.585982, 0.175883
6.586264, 0.198311
6.586264, 0.22055
6.586409, 0.243523
6.58669, 0.267808
6.586554, 0.293561
6.585274, 0.320248
6.584566, 0.348424
6.584703, 0.377891
6.584984, 0.408648
6.585411, 0.441272
6.585701, 0.475554
6.585701, 0.561541
6.585701, 0.59491
6.585846, 0.62808
6.585846, 0.661438
6.585846, 0.69572
6.58414, 0.791347
6.581863, 0.888087
6.57944, 0.980935
6.57561, 1.077118
6.573904, 1.173858
6.573469, 1.27301
6.574749, 1.375121
6.575465, 1.477242
6.578306, 1.579719
6.578169, 1.682019
6.579014, 1.784874
6.579585, 1.888285
6.579304, 1.989662
6.578451, 2.087135
6.578451, 2.182585
6.578306, 2.278579
6.577598, 2.376987
6.577598, 2.473916
6.577734, 2.568431
6.577734, 2.661468
6.578024, 2.753938
6.578169, 2.847897
6.578451, 2.946305
6.578596, 3.051573
6.578732, 3.159432
6.578877, 3.265434
6.578732, 3.370147
6.579014, 3.474859
6.579304, 3.579927
6.578877, 3.686118
6.579014, 3.788796
6.579014, 3.887392
6.579014, 3.985232
6.57944, 4.082906
6.579585, 4.176866
6.579875, 4.265077
6.579875, 4.348473
6.579875, 4.38053
6.57973, 4.412043
6.579585, 4.444657
6.579304, 4.47876
6.578169, 4.568461
6.57532, 4.654626
6.573614, 4.686695
6.571627, 4.717084
6.569495, 4.746551
6.566936, 4.775272
6.564232, 4.80326
6.561247, 4.831426
6.55798, 4.860159
6.553997, 4.889258
6.549732, 4.917613
6.545331, 4.945223
6.540204, 4.973388
6.534379, 5.002299
6.5277, 5.032322
6.520305, 5.063089
6.512202, 5.094402
6.503246, 5.126104
6.493437, 5.157605
6.48292, 5.189474
6.453212, 5.268978
6.419802, 5.346814
6.405157, 5.377404
6.365921, 5.451716
6.34986, 5.479514
6.333654, 5.506568
6.317022, 5.533077
6.299963, 5.55883
6.281906, 5.584038
6.263422, 5.609612
6.243668, 5.635932
6.222771, 5.662986
6.16761, 5.731927
6.109183, 5.798644
6.045076, 5.861469
5.981386, 5.920958
5.956787, 5.943564
5.93206, 5.966181
5.907179, 5.988231
5.882725, 6.009725
5.858842, 6.030296
5.83496, 6.050689
5.810932, 6.071071
5.786342, 6.092009
