16.568335, 0.403833
16.554687, 0.402532
16.529244, 0.40142
16.509771, 0.398829
16.491569, 0.396049
16.472668, 0.395493
16.454048, 0.394748
16.438123, 0.39308
16.422915, 0.391412
16.407417, 0.390679
16.390068, 0.390679
16.371167, 0.387899
16.351267, 0.38493
16.329654, 0.382517
16.307758, 0.380482
16.2853, 0.379926
16.263405, 0.377891
16.241655, 0.374555
16.220195, 0.372887
16.201566, 0.370853
16.181667, 0.368984
16.163329, 0.365849
16.145135, 0.363803
16.129356, 0.361768
16.113576, 0.360834
16.099784, 0.361201
16.088977, 0.362691
16.077317, 0.366027
16.072779, 0.366772
16.06709, 0.368251
16.062399, 0.368984
16.058279, 0.370108
16.053435, 0.371775
16.047182, 0.373999
16.041928, 0.376223
16.0378, 0.380482
16.030695, 0.384185
16.019888, 0.389011
16.007665, 0.393458
15.994871, 0.399385
15.976814, 0.403277
15.960753, 0.405501
15.943976, 0.403833
15.929475, 0.396983
15.919956, 0.384185
15.915547, 0.369552
15.913414, 0.35305
15.914549, 0.333969
15.921517, 0.31451
15.930192, 0.295974
15.938295, 0.28004
15.945255, 0.266696
15.954356, 0.255021
15.968285, 0.242778
15.98194, 0.228334
15.991604, 0.210176
15.997711, 0.190528
16.002403, 0.170324
16.005669, 0.150308
16.0088, 0.131772
16.01164, 0.116394
16.015342, 0.102495
16.017764, 0.091753
16.020886, 0.080067
16.023581, 0.068402
16.026004, 0.058206
16.025722, 0.04931
16.017474, 0.041716
16.003972, 0.035967
15.988192, 0.031886
15.967722, 0.033554
15.945545, 0.035967
15.921372, 0.038747
15.894794, 0.041337
15.867782, 0.043561
15.839916, 0.045418
15.813193, 0.047086
15.787459, 0.048565
15.763867, 0.050055
15.743396, 0.051345
15.726192, 0.051901
15.714251, 0.052268
15.707282, 0.052268
15.702454, 0.051901
15.700322, 0.052268
15.698326, 0.05209
15.69662, 0.052268
15.695059, 0.051901
15.693925, 0.05209
15.690794, 0.05209
15.687809, 0.052457
15.684824, 0.052457
15.681984, 0.052457
15.680704, 0.052457
15.678853, 0.052646
15.677011, 0.052835
15.675586, 0.05338
15.673445, 0.053013
15.672166, 0.052457
15.670469, 0.051712
15.669326, 0.051534
15.666195, 0.050422
15.6635, 0.050422
15.662366, 0.053758
15.658237, 0.055982
15.649281, 0.053936
15.636914, 0.054314
15.622277, 0.054314
15.603939, 0.054125
15.583178, 0.053758
15.56101, 0.05338
15.536556, 0.053013
15.509969, 0.053202
15.481395, 0.053202
15.451397, 0.052835
15.421689, 0.053013
15.390411, 0.054314
15.35573, 0.055793
15.263612, 0.055237
15.165949, 0.057283
15.062879, 0.061542
14.957684, 0.069881
14.849641, 0.08248
14.740046, 0.09897
14.631431, 0.114537
14.522825, 0.129181
14.418049, 0.14327
14.314705, 0.154022
14.207797, 0.159393
14.104453, 0.157536
14.00053, 0.149008
13.891642, 0.13344
13.778481, 0.115471
13.661201, 0.09768
13.542069, 0.079889
13.425224, 0.06858
13.31121, 0.063955
13.201035, 0.060052
13.090723, 0.056171
12.981971, 0.053758
12.874355, 0.050789
12.768589, 0.048565
12.666943, 0.046719
12.569425, 0.043383
12.472044, 0.040604
12.374671, 0.038747
12.282689, 0.036523
12.192848, 0.035222
12.09661, 0.035411
11.995817, 0.03411
11.896874, 0.032998
