17.233354, 0.486862
15.94099, 0.425338
15.923795, 0.079522
14.191736, 0.177918
9.941487, 0.054125
8.97112, -0.143991
6.676685, -0.023523
6.579875, 4.626827
6.395774, 5.394261
5.968165, 5.933924
3.080648, 8.403574
2.226129, 8.852423
-6.774626, 8.560726
-6.763819, 7.499926
-6.736243, 7.66097
-6.402595, 7.6858
-6.356399, 7.490108
